DEBUG:./experiments/pnlk_5L.log, 2022-07-06 17:48:52,178, Training (PID=73), Namespace(batch_size=16, categoryfile='', dataset_path='', dataset_type='modelnet', delta=0.01, device='cuda:0', dim_k=1024, epochs=200, format='wv', logfile='', max_iter=30, optimizer='Adam', outfile='fixpnlk_5L1', perturbations='', pretrained='', resume='/content/drive/MyDrive/PointNetLK-master1/fixpnlk_5L1_snap_last.pth', start_epoch=0, symfn='max', transfer_from='', workers=4)
DEBUG:./experiments/pnlk_5L.log, 2022-07-06 17:49:22,226, train, begin
DEBUG:./experiments/pnlk_5L.log, 2022-07-06 17:49:22,227, train, end
DEBUG:./experiments/pnlk_5L.log, 2022-07-06 17:50:23,445, Training (PID=73), Namespace(batch_size=16, categoryfile='', dataset_path='', dataset_type='modelnet', delta=0.01, device='cuda:0', dim_k=1024, epochs=200, format='wv', logfile='', max_iter=30, optimizer='Adam', outfile='fixpnlk_5L1', perturbations='', pretrained='', resume='', start_epoch=0, symfn='max', transfer_from='', workers=4)
DEBUG:./experiments/pnlk_5L.log, 2022-07-06 17:50:23,445, Training (PID=73), Namespace(batch_size=16, categoryfile='', dataset_path='', dataset_type='modelnet', delta=0.01, device='cuda:0', dim_k=1024, epochs=200, format='wv', logfile='', max_iter=30, optimizer='Adam', outfile='fixpnlk_5L1', perturbations='', pretrained='', resume='', start_epoch=0, symfn='max', transfer_from='', workers=4)
DEBUG:./experiments/pnlk_5L.log, 2022-07-06 17:50:47,997, train, begin
DEBUG:./experiments/pnlk_5L.log, 2022-07-06 17:50:47,997, train, begin
INFO:./experiments/pnlk_5L.log, 2022-07-06 17:54:35,418, epoch, 0001, 48839.984438, 5934.530498, 1.189953, 1.157637
INFO:./experiments/pnlk_5L.log, 2022-07-06 17:54:35,418, epoch, 0001, 48839.984438, 5934.530498, 1.189953, 1.157637
INFO:./experiments/pnlk_5L.log, 2022-07-06 17:58:22,301, epoch, 0002, 6807.392365, 8395.393259, 1.067434, 1.205291
INFO:./experiments/pnlk_5L.log, 2022-07-06 17:58:22,301, epoch, 0002, 6807.392365, 8395.393259, 1.067434, 1.205291
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:02:09,070, epoch, 0003, 9771.183564, 5106.950880, 1.010147, 1.118307
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:02:09,070, epoch, 0003, 9771.183564, 5106.950880, 1.010147, 1.118307
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:05:56,824, epoch, 0004, 7111.933141, 5359.187336, 1.024026, 1.072201
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:05:56,824, epoch, 0004, 7111.933141, 5359.187336, 1.024026, 1.072201
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:09:44,178, epoch, 0005, 7164.049409, 7005.685585, 1.023571, 1.131544
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:09:44,178, epoch, 0005, 7164.049409, 7005.685585, 1.023571, 1.131544
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:13:32,922, epoch, 0006, 6315.534892, 5532.291000, 1.002027, 1.110021
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:13:32,922, epoch, 0006, 6315.534892, 5532.291000, 1.002027, 1.110021
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:17:23,200, epoch, 0007, 8217.213514, 7089.349879, 1.075796, 1.180968
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:17:23,200, epoch, 0007, 8217.213514, 7089.349879, 1.075796, 1.180968
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:21:10,771, epoch, 0008, 5685.084595, 4983.037575, 1.003141, 1.017778
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:21:10,771, epoch, 0008, 5685.084595, 4983.037575, 1.003141, 1.017778
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:24:58,316, epoch, 0009, 7224.213857, 5633.265201, 1.031970, 1.048334
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:24:58,316, epoch, 0009, 7224.213857, 5633.265201, 1.031970, 1.048334
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:28:45,380, epoch, 0010, 8078.210512, 4982.465570, 0.996632, 1.018624
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:28:45,380, epoch, 0010, 8078.210512, 4982.465570, 0.996632, 1.018624
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:32:31,792, epoch, 0011, 7159.895317, 5664.097855, 1.020599, 1.063886
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:32:31,792, epoch, 0011, 7159.895317, 5664.097855, 1.020599, 1.063886
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:36:17,730, epoch, 0012, 7140.647997, 5256.769342, 1.005905, 1.039771
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:36:17,730, epoch, 0012, 7140.647997, 5256.769342, 1.005905, 1.039771
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:40:03,771, epoch, 0013, 11278.043558, 7962.566811, 1.074200, 1.071033
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:40:03,771, epoch, 0013, 11278.043558, 7962.566811, 1.074200, 1.071033
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:43:49,807, epoch, 0014, 9031.990263, 9561.167619, 1.037145, 1.063975
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:43:49,807, epoch, 0014, 9031.990263, 9561.167619, 1.037145, 1.063975
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:47:36,413, epoch, 0015, 6698.226806, 7753.755647, 1.010861, 1.013984
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:47:36,413, epoch, 0015, 6698.226806, 7753.755647, 1.010861, 1.013984
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:51:22,595, epoch, 0016, 7223.217920, 4578.333621, 0.971144, 0.936027
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:51:22,595, epoch, 0016, 7223.217920, 4578.333621, 0.971144, 0.936027
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:55:08,272, epoch, 0017, 9197.120529, 5268.259923, 0.997366, 1.013423
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:55:08,272, epoch, 0017, 9197.120529, 5268.259923, 0.997366, 1.013423
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:58:53,436, epoch, 0018, 5328.606413, 6542.677365, 0.952773, 1.186128
INFO:./experiments/pnlk_5L.log, 2022-07-06 18:58:53,436, epoch, 0018, 5328.606413, 6542.677365, 0.952773, 1.186128
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:02:38,624, epoch, 0019, 6759.969423, 7021.501160, 0.956513, 1.000862
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:02:38,624, epoch, 0019, 6759.969423, 7021.501160, 0.956513, 1.000862
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:06:24,219, epoch, 0020, 5883.045666, 4804.694447, 0.950969, 0.953406
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:06:24,219, epoch, 0020, 5883.045666, 4804.694447, 0.950969, 0.953406
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:10:09,294, epoch, 0021, 8584.851248, 5111.293958, 0.927680, 0.980180
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:10:09,294, epoch, 0021, 8584.851248, 5111.293958, 0.927680, 0.980180
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:13:54,341, epoch, 0022, 8123.805447, 6109.057122, 0.881839, 0.966925
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:13:54,341, epoch, 0022, 8123.805447, 6109.057122, 0.881839, 0.966925
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:17:39,486, epoch, 0023, 6583.365267, 4897.342410, 0.864921, 0.935238
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:17:39,486, epoch, 0023, 6583.365267, 4897.342410, 0.864921, 0.935238
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:21:24,548, epoch, 0024, 5185.226144, 4785.626516, 0.888689, 0.925656
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:21:24,548, epoch, 0024, 5185.226144, 4785.626516, 0.888689, 0.925656
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:25:09,832, epoch, 0025, 13786.510547, 5490.705576, 0.928121, 0.951767
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:25:09,832, epoch, 0025, 13786.510547, 5490.705576, 0.928121, 0.951767
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:28:54,666, epoch, 0026, 5200.921128, 5547.987430, 0.810299, 0.871501
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:28:54,666, epoch, 0026, 5200.921128, 5547.987430, 0.810299, 0.871501
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:32:39,748, epoch, 0027, 5709.241622, 4593.572442, 0.858281, 0.911733
INFO:./experiments/pnlk_5L.log, 2022-07-06 19:32:39,748, epoch, 0027, 5709.241622, 4593.572442, 0.858281, 0.911733
